Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,vibe,vibe_score
1146,56EguJRcOCOiNV55dxin1f,Hugh Masekela,Afrobeats 2022,District Six - Live,0,527506,False,0.778,0.711,7,-11.367,1,0.0643,0.352,0.0473,0.969,0.858,108.127,4,afrobeat,party,0.737565
1149,4UGHgo35Dxa8ylKNaPH0yi,Hugh Masekela,Best Afropop Tunes,District Six - Live,0,527506,False,0.778,0.711,7,-11.367,1,0.0643,0.352,0.0473,0.969,0.858,108.127,4,afrobeat,party,0.737565
1150,3lZqJ8lyCWUobZLJ0vIr0w,CalledOut Music,Thank You Lord,Thank You Lord,45,133053,False,0.714,0.44,2,-10.676,1,0.0953,0.319,0.000148,0.0685,0.532,91.997,4,afrobeat,party,0.587265
1154,3HQwAn3gDAfxTjXd93OhEv,Morbo y Mambo,Morbo y Mambo,gorila,27,162146,False,0.742,0.617,5,-10.134,0,0.044,0.397,0.888,0.14,0.847,101.999,4,afrobeat,party,0.6916
1156,60RAYSlPmLbMwNF0UQRq54,Los Amigos Invisibles,Cool Love,Canción Ecológica,30,261885,False,0.76,0.649,6,-9.064,0,0.0579,0.0417,0.0,0.0825,0.715,105.009,4,afrobeat,party,0.690395
1157,6i1eq94lroJKzDqz3ocjbC,Los Amigos Invisibles,Cool Love,Disco Ball,31,247646,False,0.754,0.818,6,-7.047,0,0.0342,0.000998,6.26e-05,0.93,0.78,105.0,4,afrobeat,party,0.73791
1161,7dzIHCPzvdmVpIjgE0Hidr,Subhira,Transubhiriano Americano,Cumbia Elemental,27,250200,False,0.555,0.623,2,-7.464,1,0.0916,0.258,8.17e-05,0.259,0.464,90.922,4,afrobeat,party,0.5351800000000001
1164,0HaeGQdShN9VUjakBQfrp6,Plastilina Mosh,Hola Chicuelos,Enzo,31,235200,False,0.735,0.864,1,-4.801,1,0.0742,0.00434,0.598,0.765,0.851,90.037,4,afrobeat,party,0.75161
1172,15F5w6GELfrYu4M4Wq02Nt,Jorge Drexler,Llueve,De amor y de casualidad,28,191466,False,0.741,0.564,9,-9.052,1,0.051,0.225,6.71e-05,0.0964,0.359,117.859,4,afrobeat,party,0.60495
1174,49ieDVc3fyaSV6QUiusAWG,Criolo,Espiral de Ilusão - Deluxe Edition,Língua Felina – Deluxe Edition,26,180480,False,0.77,0.797,0,-4.778,1,0.0345,0.555,0.000122,0.0928,0.964,96.879,4,afrobeat,party,0.769075
1175,5zY1AEroeKrcz3t97TJZSN,Los Amigos Invisibles;C-Funk;Mcklopedia,Cool Love,Como te Gusta (feat. C-Funk & McKlopedia),30,167717,False,0.84,0.632,5,-7.338,0,0.0599,0.0674,0.0,0.164,0.764,93.985,4,afrobeat,party,0.737595
1176,0l2BHYyFjlGdnR0uunsImK,Los Amigos Invisibles,Super Pop Venezuela,Si Tú Te Vas,30,278093,False,0.783,0.491,5,-9.672,1,0.0351,0.044,0.000361,0.147,0.339,134.955,4,afrobeat,party,0.6060049999999999
1181,57ypE3GdN7ZLaZou7JAu9t,Jorge Drexler,Sea,Tamborero,29,264293,False,0.833,0.579,11,-9.205,0,0.101,0.451,0.294,0.152,0.819,94.008,4,afrobeat,party,0.7308
1185,6k0eY0m3EDzcV2tFSHGcnw,The Budos Band,The Budos Band II,King Cobra,28,220306,False,0.667,0.548,8,-4.813,1,0.0298,0.0181,0.739,0.206,0.823,104.668,4,afrobeat,party,0.6287900000000001
1186,5jPPbInoWNDVOBCyKCvvec,BaianaSystem;Roberto Mendes,BaianaSystem,Nesse Mundo,30,222613,False,0.747,0.521,2,-9.483,0,0.0325,0.638,0.0304,0.118,0.498,120.035,4,afrobeat,party,0.617425
1194,1vScxuyEa7X1HSP1HXLqZb,Jackie Mittoo,The Keyboard King at Studio One,Wall Street,29,434600,False,0.827,0.359,7,-12.863,1,0.0909,0.332,0.703,0.0911,0.684,135.421,4,afrobeat,party,0.651745
1205,1gP3o6z0DgtdcOzffesabd,TJ Cream,The Vibe,The Vibe,26,163500,False,0.827,0.604,8,-8.976,0,0.244,0.643,1.86e-05,0.163,0.766,140.923,4,afrobeat,party,0.73295
1206,5wzXA6J543VYmrDVrFN6Bg,Caê,O Caçador e a Flecha,O Caçador e a Flecha,25,211850,False,0.795,0.598,0,-7.021,1,0.0329,0.312,0.00807,0.0552,0.883,108.992,4,afrobeat,party,0.7208450000000001
1208,1d27EOdOzpEGWWT59hf1xm,Jor'dan Armstrong,YOU,YOU,27,188133,False,0.701,0.718,2,-5.677,1,0.0301,0.00647,0.0,0.173,0.608,93.028,4,afrobeat,party,0.657755
1215,0ef9BxWhaAOvzqsDuDLp2a,Becca Folkes;Happi,12 Rounds (feat. Happi),12 Rounds (feat. Happi),25,166373,False,0.725,0.611,4,-7.218,0,0.128,0.086,0.0,0.504,0.415,101.012,4,afrobeat,party,0.62015
1218,0lG2LQ2t8sUXzVef5SYjEj,Thiago França,A Espetacular Charanga do França,Cumbia Cumbia,25,207307,False,0.893,0.728,5,-7.742,0,0.0893,0.327,0.000288,0.041,0.924,94.067,4,afrobeat,party,0.816215
1223,0nMwIoIr5VdUiEeEPMWQ2Y,Criolo,Espiral de Ilusão - Deluxe Edition,Nas Águas,24,235560,False,0.756,0.652,5,-5.466,1,0.0501,0.742,8.49e-06,0.079,0.697,115.83,4,afrobeat,party,0.6858550000000001
1225,5w7iYWCPAuf9CYfD9LkGJH,Africania,Ori,Oxalá Babá,26,193893,False,0.893,0.671,11,-8.777,1,0.0619,0.646,0.2,0.117,0.933,99.998,4,afrobeat,party,0.801945
1226,60nIzfXKC0Ej75nlXfYx9V,Samuca e a Selva,Ditados Populares Dançantes,Vem,24,73293,False,0.596,0.358,1,-13.075,1,0.0366,0.221,0.00233,0.19,0.606,81.112,3,afrobeat,party,0.51003
1230,4l5OJLb3AsvfEyeAYAJHpe,Juanafé,La Makinita,Venga Mi Vida,26,311453,False,0.698,0.542,9,-5.923,0,0.0276,0.639,0.000261,0.104,0.724,88.058,4,afrobeat,party,0.6293800000000002
1232,4uvbpWSO8tnJFWwDCimjmU,Los Amigos Invisibles;Superthriller,Cool Love,Give us your money (feat. Superthriller),27,258104,True,0.776,0.793,7,-7.276,1,0.16,0.0702,7.82e-06,0.288,0.771,112.003,4,afrobeat,party,0.7487000000000001
1238,0aRBk8abP2vA3wl7GV74SA,Newen Afrobeat,Curiche,Open Your Eyes,25,479053,False,0.802,0.702,5,-7.722,0,0.0525,0.229,0.581,0.173,0.855,113.073,4,afrobeat,party,0.747475
1245,5qSIn5VR4Yp1xcb7krEJQy,BaianaSystem;Céu,OXEAXEEXU,O Que Não Me Destrói Me Fortalece,27,232773,False,0.737,0.571,11,-6.756,0,0.0303,0.0585,0.000707,0.126,0.655,119.054,4,afrobeat,party,0.647865
1254,1ZrUkIAnUCZB7vlXxzrLrK,Jorge Drexler,Llueve,Tu piel,24,203000,False,0.868,0.367,5,-13.304,0,0.039,0.303,0.0066,0.0895,0.522,130.038,4,afrobeat,party,0.6494000000000001
1255,7sJh1Fj7dcuHnHSqL8FHf3,Amplexos;Digitaldubs;Leão Etíope do Méier;Lenine,Segura,Segura,23,238293,False,0.538,0.533,0,-12.113,1,0.0518,0.0184,0.0133,0.109,0.365,74.973,4,afrobeat,party,0.48649000000000003
1259,0QOkTTHHu298cUM38FZTd8,Jor'dan Armstrong,SHE,SHE,25,224000,False,0.704,0.692,11,-6.2,0,0.186,0.223,0.0,0.0796,0.614,92.527,4,afrobeat,party,0.6616
1262,6wuKQTG5bX38pDnOQODK3M,Morbo y Mambo,Noches de Morbo Vol. 1,Rogers Nelson,25,322700,False,0.683,0.536,4,-8.362,0,0.0465,0.115,0.692,0.179,0.845,83.986,4,afrobeat,party,0.6387250000000001
1265,6nOG7P1UzG9vqhBtB9Bdab,The Bongo Hop;Dafuniks,The Red Hill,The Red Hill,24,166866,False,0.776,0.788,1,-7.785,1,0.18,0.0732,0.0578,0.0773,0.871,99.91,4,afrobeat,party,0.7634500000000001
1268,3ObBmm3X92aff7Dct4drkj,Cymande,Promised Heights,Brothers On The Slide,56,251400,False,0.815,0.602,7,-10.192,0,0.196,0.3,0.00548,0.0737,0.805,109.704,4,afrobeat,party,0.7293000000000001
1272,2NVK1qY94RNPBEururiknk,Orgone,The Killion Floor,Duck and Cover,25,169800,False,0.786,0.729,11,-8.323,0,0.0425,0.0484,0.844,0.151,0.907,100.995,4,afrobeat,party,0.7527250000000001
1275,7JxdbxzHJZLP9kBtUNuwKt,Afrocidade,Vivão,Direto de Camaçacity,25,173071,False,0.821,0.779,10,-4.283,0,0.113,0.0976,0.0,0.0659,0.464,105.003,4,afrobeat,party,0.72155
1276,1o2QdOWqHDLt6Fv2pVfkNf,Samuca e a Selva,Ditados Populares Dançantes,Feitiço,24,262731,False,0.868,0.793,6,-3.828,1,0.0315,0.255,1.31e-06,0.0884,0.972,121.977,4,afrobeat,party,0.823025
1283,04Y5KWj5JKfr4IaMoPlQP3,Samuca e a Selva,Feitiço,Feitiço,24,262425,False,0.869,0.797,6,-4.455,1,0.0318,0.414,0.0,0.0852,0.973,121.996,4,afrobeat,party,0.82474
1285,6m6huMZwZlXHORG96RIa8E,William Onyeabor,Atomic Bomb,Beautiful Baby,24,505973,False,0.852,0.442,11,-9.292,1,0.0403,0.446,0.228,0.0879,0.946,107.426,4,afrobeat,party,0.7230150000000001
1288,2YsFthSjFDrRepQTwQuVNW,Lack Of Afro;Wax;Herbal T,My Groove Your Move (Bonus Version),International,25,272466,False,0.659,0.736,11,-8.119,0,0.202,0.00473,0.0,0.239,0.63,96.971,4,afrobeat,party,0.6510500000000001
1300,6Pg4rb8siscryBP7et3wbX,BaianaSystem;Tropkillaz,Saci (Remix),Saci (Remix),42,183779,False,0.974,0.922,11,-3.983,0,0.174,0.0974,1.08e-06,0.0978,0.657,127.989,4,afrobeat,party,0.8734500000000002
1307,21s0bjVrP7RtQskeUKZxOu,Manu Dibango,Manu Dibango Anthology,Soul Makossa,49,264306,False,0.831,0.835,0,-3.768,1,0.142,0.128,0.00227,0.134,0.8,114.997,4,afrobeat,party,0.7928999999999999
1308,6NwRFywhc7oCdQjhsnNQmD,Thiago França,A Espetacular Charanga do França,Raggaxixe,23,146813,False,0.72,0.73,5,-6.385,0,0.0814,0.28,0.276,0.0392,0.773,93.414,4,afrobeat,party,0.69852
1309,1tSSc111CwyzxWmmIxyXRS,Sarah Téibo,Keep Walking,Lead the Way,22,240680,False,0.729,0.807,7,-5.803,1,0.0916,0.117,2.93e-05,0.072,0.488,98.969,4,afrobeat,party,0.6804800000000001
1312,5KdslOc1HHIL0IvV8SuI1o,Voilaaa;Pat Kalla,Des Promesses,Pour la vie,22,286876,False,0.863,0.687,2,-9.997,1,0.16,0.0575,6.84e-05,0.0472,0.77,133.901,4,afrobeat,party,0.7699
1319,6PnGujnRXNLYNkncUjlx32,Voilaaa;Hawa;Fouley Badiaga,On te l'avait dit,Vampires,21,301259,False,0.879,0.731,1,-9.609,1,0.0715,0.0584,0.455,0.0595,0.945,119.997,4,afrobeat,party,0.8115249999999999
1332,5pNh3jnmSvVfLcPYw57IAZ,The Bongo Hop;Nidia Gongora,"Satingarona, Pt. 2",La Carga,22,361160,False,0.738,0.709,8,-6.431,1,0.0478,0.00267,0.0196,0.135,0.851,104.987,4,afrobeat,party,0.7131900000000001
1334,48ZWGv53ypEjCtpAvbhECr,Voilaaa;Pat Kalla,Water No Get Enemy,Water No Get Enemy,22,302341,False,0.886,0.646,5,-11.349,0,0.0825,0.00475,0.0215,0.0615,0.936,125.007,4,afrobeat,party,0.7933250000000001
1336,7ACrwbWJLys1l6U4zVgcem,Criolo,Espiral de Ilusão - Deluxe Edition,Calçada,22,206760,False,0.815,0.768,5,-5.136,1,0.091,0.731,0.0,0.0877,0.76,111.077,4,afrobeat,party,0.7588
1341,2JR5HmL68bHLqfgj888rvB,Los Amigos Invisibles,Commercial,Plastic Woman,25,205520,False,0.875,0.684,0,-6.257,1,0.0607,0.0284,3.55e-05,0.206,0.926,115.031,4,afrobeat,party,0.7941850000000001
1350,03UnPfDS0FvZzi0Z3I7yue,Limoblaze;Ada Ehi,Okay,Okay,40,155468,False,0.787,0.751,6,-5.288,1,0.0621,0.394,0.000193,0.11,0.834,105.003,4,afrobeat,party,0.748805
1352,3VDMcm2WqOQdNpzLqlbp9B,Nero X,Yawa Dey,Yawa Dey,38,260220,False,0.858,0.634,9,-5.085,1,0.0498,0.406,0.0,0.0697,0.824,105.018,4,afrobeat,party,0.75649
1354,4gbx3Zyi7k4UOZWd6FU6aD,TJ Cream;Marko,Wisdom Seeker,"Hard Talk, Pt. 2",21,131395,False,0.71,0.615,1,-7.143,1,0.24,0.0207,9.14e-05,0.428,0.605,95.0,4,afrobeat,party,0.647
1356,1FhP3mymDoN2hX5p57uTnu,Lijadu Sisters,Horizon Unlimited,Come on Home,45,318785,False,0.537,0.501,7,-11.22,1,0.093,0.0684,0.00366,0.0753,0.914,93.849,4,afrobeat,party,0.5623500000000001
1362,4n6CwGRWj7dRtDqmQCX4Pz,Jorge Drexler,Silencio,Silencio,21,207986,False,0.887,0.568,4,-10.146,0,0.194,0.263,0.00285,0.0951,0.127,127.923,4,afrobeat,party,0.6586000000000001
1366,43368zd7iBhYvS721LOYDE,Caê,A Nave de Odé,Incompletos,21,232800,False,0.753,0.514,3,-8.159,1,0.055,0.474,0.00147,0.184,0.65,120.073,4,afrobeat,party,0.6429000000000001
1367,2vpOX57SegPaUM8R43Ye9D,Eddie Neblett,Influence of Worship,Influence of Worship,22,245708,False,0.536,0.702,0,-5.748,1,0.0679,0.2,0.0,0.147,0.711,82.83,4,afrobeat,party,0.5803450000000001
1369,76b25LFdtraV3KpMTZSF0H,Voilaaa;Pat Kalla,Des Promesses,Tu n'as pas de voiture,21,275433,False,0.876,0.72,11,-9.916,0,0.102,0.032,0.000164,0.0431,0.901,132.984,4,afrobeat,party,0.80205
1370,1hH6gstgij0Noc7UnOynAf,OQuadro;Jorge Du Peixe,Preto Sem Açúcar,Asas,21,192000,False,0.723,0.636,10,-10.265,0,0.25,0.3,2.37e-05,0.144,0.813,79.958,4,afrobeat,party,0.6910999999999999
1379,7AiB9ggkygd2xLF0x4HVN4,Jor'dan Armstrong,CHURCH GIRLS LOVE R&B,WILIN',22,249151,False,0.727,0.517,2,-6.88,0,0.0612,0.26,0.0,0.134,0.529,127.932,4,afrobeat,party,0.61151
1380,132Gi8vnL1YGS7DjHdjjiE,El Michels Affair,Sounding Out the City,Slide Show,21,136773,False,0.587,0.716,8,-7.943,1,0.0308,0.157,0.921,0.641,0.874,81.689,4,afrobeat,party,0.63449
1383,75WezzEju4RccHbL4comxw,El Michels Affair,Sounding Out the City,This Song's For You,22,165040,False,0.542,0.517,0,-8.13,1,0.0266,0.0159,0.322,0.13,0.326,66.552,4,afrobeat,party,0.47758
1390,3yqzgSUrBZ3w3UiAat1OPY,Juanafé,Afrorumba Chilenera,La Dormida,21,156721,False,0.618,0.491,8,-9.164,1,0.0893,0.41,0.000399,0.104,0.659,89.827,4,afrobeat,party,0.565965
1394,5TX5HJiEjHBkkGw1SHVZ3U,Samuca e a Selva,Passeando em Mim,Passeando em Mim,21,202568,False,0.875,0.722,10,-5.276,0,0.0555,0.0772,7.37e-05,0.112,0.552,117.997,4,afrobeat,party,0.747325
1398,14H4WPC9IGuN0OGbzqS1XY,Plastilina Mosh,Aquamosh,Aquamosh,24,236706,False,0.704,0.728,7,-10.712,1,0.0666,0.491,0.7,0.391,0.509,92.228,4,afrobeat,party,0.64888
1400,6lnXNuAixFoNuoEe2dXb6d,Limoblaze;Marizu,Afrobeats Rap and Jesus,For Me,43,194063,False,0.728,0.719,2,-4.201,0,0.0459,0.477,0.0,0.0713,0.719,107.95,4,afrobeat,party,0.6902950000000001
1405,2wpQH0Zdn16of1a4Cb1bCd,A Mose;TBabz,Authentic,Authentic,20,153103,False,0.788,0.499,10,-9.061,0,0.185,0.205,0.0139,0.234,0.612,97.977,4,afrobeat,party,0.6592
1406,1UIqpCB0b56K7U0JJPfskN,Voilaaa;Sir Jean,On te l'avait dit,Spies Are Watching Me,48,432963,False,0.892,0.708,4,-9.041,0,0.0782,0.0395,0.00147,0.0335,0.949,127.002,4,afrobeat,party,0.8138599999999999
1407,1gW5zzEe41Hdbd3l1CYllP,Les Mamans du Congo;RROBIN;João Selva,Mbila (João Selva Remix),Mbila - João Selva Remix,20,242355,False,0.821,0.769,11,-9.618,1,0.412,0.0299,0.0,0.0718,0.606,123.904,4,afrobeat,party,0.7553
1410,5hDj4IZig0UoK3dGzEUhGF,Romperayo,Que Tumba,Que Tumba,20,196421,False,0.714,0.613,9,-10.434,0,0.0732,0.0479,5.08e-06,0.264,0.964,93.969,4,afrobeat,party,0.6942099999999999
1417,33gBrrrdgkR7jGQseC7fzs,Rehmahz;Asha Elia,Higher Life,Comfort Me,20,146311,False,0.804,0.625,2,-7.852,1,0.0823,0.488,0.000732,0.117,0.766,99.914,4,afrobeat,party,0.717465
1424,5oqwZLFn1yTXPAOywFepK2,Kiko Dinucci e Bando Afro Macarrônico,Pastiche Nago,Engasga Gato,20,161000,False,0.799,0.606,0,-10.782,1,0.113,0.439,8.24e-06,0.168,0.845,114.941,4,afrobeat,party,0.7233500000000002
1427,6dQViwVNXyvpMaZjtLQYVu,The Souljazz Orchestra,Under Burning Skies,Is yeelyel,20,247533,False,0.843,0.805,4,-7.029,0,0.0381,0.0403,0.712,0.0755,0.914,116.002,4,afrobeat,party,0.8039050000000001
1432,1LRnLcvfg4fC7Jt71OIFaB,Newen Afrobeat,Curiche,Curiche,20,369226,False,0.79,0.711,10,-8.014,0,0.0486,0.221,0.0693,0.0998,0.861,110.063,4,afrobeat,party,0.7438300000000001
1433,37f6peyU40XhYpmm2bdiVL,William Onyeabor,Atomic Bomb,Shame,20,350640,False,0.829,0.448,11,-9.673,1,0.0427,0.34,0.000878,0.0873,0.749,103.306,4,afrobeat,party,0.682435
1436,4XOHLTfx8BmRO4piDKyHGw,Jackie Mittoo,Soul Jazz Records Presents Studio One Story,Freak Out,22,136000,False,0.715,0.635,11,-9.616,0,0.0471,0.0241,0.191,0.276,0.956,79.255,4,afrobeat,party,0.697755
1441,1a08XzvFiWYAgn5xZswA8o,Plastilina Mosh,Tasty + B Sides,Mr. P-Mosh,23,257640,False,0.791,0.642,11,-8.502,0,0.182,0.0213,0.000279,0.356,0.477,94.585,4,afrobeat,party,0.6762
1445,3Wgg2Se9D2QL9I3oR8GUy8,Ebo Taylor,Love & Death,Mizin,22,312419,False,0.808,0.841,8,-5.99,1,0.048,0.402,0.00048,0.185,0.891,106.477,4,afrobeat,party,0.7907
1447,00hPnVmMynXSUIeIXapFZE,Jackie Mittoo,The Keyboard King at Studio One,Reggae Rock,22,117733,False,0.752,0.451,5,-9.922,0,0.0544,0.368,0.396,0.124,0.886,81.468,4,afrobeat,party,0.66197
1448,01zkbVsJQrtL1kwefeULG8,Juanafé,Afrorumba Chilenera,El Que Te Quiere Te Quiere,21,211576,False,0.722,0.904,7,-5.661,1,0.157,0.451,1.19e-06,0.0949,0.783,93.94,4,afrobeat,party,0.7484000000000001
1450,4YEU9N2XAE0DfUwxWI5ijA,Jorge Drexler,Eco,Todo se transforma,63,217146,False,0.761,0.488,9,-7.326,1,0.043,0.199,0.00236,0.0864,0.682,100.024,4,afrobeat,party,0.6450000000000001
1453,0iHvpSHYsp4tSrYlvgEh7l,Greyboy;Nino Moschella,15 Years of West Coast Cool,Love,53,216080,False,0.851,0.414,11,-8.518,0,0.0314,0.0498,0.00135,0.11,0.581,102.807,4,afrobeat,party,0.6602699999999999
1454,5r2cbcTE0HhvRO2avP8GAh,Rex Williams,Nigeria 70 - Lagos Jump,You Are My Heart,46,193000,False,0.675,0.681,7,-7.458,1,0.0364,0.481,0.0232,0.225,0.604,97.442,4,afrobeat,party,0.6339200000000002
1455,4Ic3yQiH5UmyyevTsp08tY,Akalé Wubé;Manu Dibango,Sost,Anbessa,49,221720,False,0.82,0.473,10,-7.3,0,0.0454,0.293,0.861,0.136,0.645,120.066,4,afrobeat,party,0.66827
1457,7E1qzc9yPdkNnwcrsDc2K2,Ilover,Amoureux,Amoureux,20,228115,False,0.703,0.859,6,-3.991,1,0.0752,0.222,0.0,0.174,0.867,82.069,4,afrobeat,party,0.7352099999999999
1458,4rEp8rVONwpPNdFyYzRw0H,Limoblaze;Dj Horphuray,Afrobeats Rap and Jesus,Your Love,42,224208,False,0.795,0.719,6,-4.791,1,0.0642,0.115,0.0051,0.0525,0.958,110.02,4,afrobeat,party,0.7639100000000002
1460,6CXjlzqcrZgKH8j3UhVm4y,Sarah Téibo;Jason Nicholson-Porter;Tehillah Daniels,Keep Walking,Like a Child,20,246596,False,0.631,0.703,9,-6.242,0,0.226,0.0209,0.0,0.267,0.611,90.066,4,afrobeat,party,0.62575
1464,3vkQehpUmpIPXNeuQeFeDC,Sarah Téibo,Never Leave Me,Never Leave Me,19,187000,False,0.723,0.558,5,-7.514,0,0.027,0.344,1.4e-06,0.115,0.547,103.983,4,afrobeat,party,0.6205499999999999
1465,6K8y9WcUbgv0j7RGceHvym,Tony Allen,Afrobeat Makers (Tony Allen Rhythms Revisited),Ikeja Roads,48,160948,False,0.777,0.598,2,-13.803,0,0.0412,0.023,0.89,0.106,0.684,100.007,4,afrobeat,party,0.6815100000000001
1467,0uln709ghU7gvFT38aIOqq,TBabz;Naffymar,Original Joy,Original Joy,20,177272,False,0.79,0.502,2,-8.194,1,0.125,0.237,2.03e-05,0.22,0.59,87.996,4,afrobeat,party,0.65475
1468,1kCEEv2VBnskoFDUCY0egw,Nomade Orquestra,Na Terra das Primaveras,Ginga Ponteiro in Versão,19,320058,False,0.809,0.677,11,-4.825,0,0.0335,0.166,0.92,0.0542,0.875,110.001,4,afrobeat,party,0.747125
1469,6kmxXd854XIWqAM3Foa8Ox,Jaron Nurse,Tell Somebody Bout Jesus,Tell Somebody Bout Jesus,19,195000,False,0.668,0.612,11,-7.168,0,0.219,0.0712,0.0,0.105,0.722,82.861,4,afrobeat,party,0.63965
1476,0ln5lNsSNM69EJSUjxZEIE,Breakestra,Joyful Noise,Posed To Be - Instrumental,21,213666,False,0.783,0.864,11,-8.554,0,0.0388,0.00106,0.868,0.166,0.687,104.356,4,afrobeat,party,0.7516400000000001
1477,79dawNsHM3DBoGwkzeMeXf,Criolo,Duas de Cinco,Duas de Cinco,20,224880,False,0.658,0.718,5,-8.128,0,0.076,0.0446,0.0036,0.2,0.514,80.112,4,afrobeat,party,0.6223000000000001
1480,50OIIM4GNp5iidK4fPlthO,Jorge Drexler,Al Otro Lado Del Río (342 Amazônia ao Vivo no Circo Voador),Al Otro Lado Del Río (342 Amazônia ao Vivo no Circo Voador),21,189386,False,0.705,0.435,7,-12.185,1,0.0927,0.597,0.00149,0.933,0.535,124.705,4,afrobeat,party,0.581385
1482,6ERSeYdw1JMv58g3CHrOQU,Lack Of Afro,This Time,The Importance of Elsewhere,21,243186,False,0.795,0.727,4,-9.737,1,0.0494,0.155,0.0112,0.131,0.826,108.036,4,afrobeat,party,0.7453700000000001
1484,7eG4wGLxKZmNtMKfaSVM4a,Samuca e a Selva,Jussara,Jussara,19,226642,False,0.806,0.685,9,-5.217,1,0.0578,0.0521,0.0,0.0662,0.967,104.011,4,afrobeat,party,0.7624900000000001
1488,6kChpaCoPoh7WY84iSpWk9,Greatman Takit,Energy (Afropop Gospel Vol 1),Story,20,190546,False,0.845,0.849,8,-5.77,0,0.163,0.711,0.0,0.329,0.808,106.873,4,afrobeat,party,0.80635
1494,6wWH1NP5tx5nogRyrD4EbT,Euforquestra;Kyle Hollingsworth,Fire,Instant Coffee (feat. Kyle Hollingsworth),19,306200,False,0.717,0.777,5,-4.229,1,0.0744,0.239,0.725,0.162,0.792,101.941,4,afrobeat,party,0.71112
1496,6ktAmfgWeLggafxIDw374F,BaianaSystem;BNegão,BaianaSystem,Systema Fobica,22,394840,False,0.795,0.63,11,-9.01,0,0.1,0.119,3.42e-05,0.0663,0.343,93.006,4,afrobeat,party,0.6512000000000001
1498,3cYQvXCTPcolOTsDSTfV0j,Jackie Mittoo,Keyboard King at Studio One,Henry the Great,20,212493,False,0.937,0.5,7,-11.622,1,0.198,0.544,0.861,0.104,0.711,101.665,4,afrobeat,party,0.7569000000000001
1500,1jlKdNbOA90rjnt88GJnwO,Calle 13,Entren Los Que Quieran,La Vuelta Al Mundo,70,234133,False,0.748,0.538,0,-9.943,1,0.222,0.159,1.62e-06,0.167,0.779,124.974,4,afrobeat,party,0.6738500000000001
1501,3lB31lvF4GEwKwMgFWwCJ7,Letta Mbulu,In The Music The Village Never Ends,Nomalizo,51,311866,False,0.86,0.41,9,-13.625,0,0.0473,0.306,0.000669,0.0424,0.653,98.269,4,afrobeat,party,0.6758149999999999
1508,1lwEMGPkTdq4DezUUS36cS,Matata,Feelin' Funky,Gimme Some Lovin',20,170026,False,0.831,0.658,10,-12.597,0,0.054,0.415,0.0297,0.148,0.961,116.698,4,afrobeat,party,0.7684000000000001
1509,7dTzsEPl84MJwS9Nj4M2IM,Jungle Fire,Beats & Culture (BNC002),Snake Pit - Stove Mix,19,245818,False,0.806,0.716,0,-5.483,1,0.081,0.14,0.892,0.182,0.87,124.778,4,afrobeat,party,0.7568500000000001
1512,3tAJQ21Hp60pa9qImKcjOl,Voilaaa;Lass,Des Promesses,Mandjou,19,323278,False,0.843,0.801,6,-8.712,0,0.0385,0.0195,0.116,0.12,0.908,116.017,4,afrobeat,party,0.802025
1515,6hFPFh4rr1gJiO6JE1BVbD,Oba Reengy,Aware,Increase Comes From You,19,168030,False,0.811,0.37,10,-10.857,0,0.238,0.369,0.433,0.108,0.549,112.012,3,afrobeat,party,0.6328000000000001
1517,66K7mJTgNut9ID8UHFs3V7,Lack Of Afro;Wayne Gidden,This Time,A Time For,21,274720,False,0.642,0.673,10,-9.835,1,0.0497,0.404,0.000119,0.139,0.835,93.881,4,afrobeat,party,0.6490849999999999
1520,2SrhBEuMawaayICmckMdlM,Los Amigos Invisibles,Arepa 3000,Mami Te Extraño,22,201080,False,0.806,0.561,9,-6.081,0,0.0556,0.0517,0.0102,0.7,0.808,135.02,4,afrobeat,party,0.7075300000000001
1535,5KPjNZYPSOzFycfWtwuAaX,Newen Afrobeat,Curiche,Cántaros,19,432213,False,0.698,0.63,1,-8.342,0,0.0496,0.239,0.519,0.087,0.855,100.014,4,afrobeat,party,0.67213
1540,2A6GDPdffUJyF3ubEqCWbQ,BaianaSystem;Mulú,Outras Cidades,Lucro/Descomprimindo (Mulú Remix),21,190066,False,0.853,0.607,9,-7.932,1,0.138,0.00186,0.00339,0.0897,0.187,104.984,4,afrobeat,party,0.65585
1544,4z4whpvrJuYUdD0tdOJvCJ,Pat Kalla;Le Super Mojo;Bosq,"Straight from the Decks, Vol. 2 (Guts Finest Selection from His Famous DJ Sets)",Canette - Bosq Remix,19,373515,False,0.852,0.699,10,-9.888,0,0.0717,0.104,0.0129,0.0767,0.941,123.018,4,afrobeat,party,0.7880849999999999
1545,3wyxQsKqIesrKkca3nGMWJ,Orquestra Brasileira de Música Jamaicana,Volume I,Águas de Março,20,179866,False,0.851,0.498,5,-7.259,1,0.0427,0.741,0.888,0.162,0.896,129.1,4,afrobeat,party,0.729085
1547,7f9WCjVd3u8XGYJ5jfrDpJ,Calle 13;Rubén Blades;La Chilinga,Los De Atrás Vienen Conmigo,La Perla (feat. Rubén Blades & La Chilinga),22,416133,False,0.735,0.681,10,-7.757,1,0.316,0.673,0.0,0.0584,0.968,90.003,4,afrobeat,party,0.7355
