track_id,track_name,artists,vibe_suggested,vibe_score,reason,danceability,energy,valence,acousticness,instrumentalness,speechiness,tempo
3tBS9yN7auzP4PeAEzfGEg,全て身に覚えのある痛みだろう?,Takehara Pistol,workout,0.6326725000000001,"workout_low_e_or_tempo e=0.78, tempo=88.0",0.625,0.776,0.617,0.0299,0.0,0.0354,88.002
2mKjs6s0Z1imKKb6gOk628,You and I Both,Jason Mraz,workout,0.6957158333333333,"workout_low_e_or_tempo e=0.81, tempo=99.0",0.615,0.812,0.74,0.184,0.0,0.0458,98.954
25wiOYoBrS6ITwcPGlTSXi,Stones,Front Porch Step,workout,0.6355970833333334,"workout_low_e_or_tempo e=0.78, tempo=96.0",0.636,0.776,0.402,0.00662,5.47e-06,0.0362,95.999
64cc7wgJnZnzADtEqhFwWl,When It's Gone,We The Heathens,workout,0.7470258333333334,"workout_low_e_or_tempo e=0.54, tempo=169.8",0.532,0.54,0.765,0.724,0.000376,0.0346,169.826
1waSpL77NIcKRni3aDA0kS,Face the Void,Ramshackle Glory,workout,0.6100904166666666,"workout_low_e_or_tempo e=0.42, tempo=146.8",0.466,0.421,0.788,0.00798,1.09e-05,0.0318,146.791
2uJsLbcAKJWCaYBrVPYxUw,Bitter Old Man - Live,Ramshackle Glory,workout,0.5706033333333334,"workout_low_e_or_tempo e=0.45, tempo=132.9",0.577,0.453,0.51,0.395,0.0,0.0489,132.944
302k5Cd7lIeZvekkjWcU3k,You're a Witch,Harley Poe,workout,0.7457933333333333,"workout_low_e_or_tempo e=0.94, tempo=92.0",0.529,0.936,0.849,0.256,0.000454,0.0757,91.952
74ooA3upXyi3AUg9Ndz2Ck,Non Serviam,Frank Turner,workout,0.7180345833333334,"workout_low_e_or_tempo e=0.96, tempo=95.1",0.455,0.961,0.417,1.09e-05,0.0131,0.0824,95.069
7nixLKx5skJBEKyiqZmdp7,I Mean Love,Ethan Loukas,party,0.60472,"party_low_d_or_e d=0.75, e=0.43",0.748,0.428,0.565,0.542,0.0,0.0314,115.067
2pcuXnZhTirLXsfXGVFTv2,Doraemon,Gen Hoshino,workout,0.7514933333333333,"workout_low_e_or_tempo e=0.55, tempo=160.0",0.64,0.547,0.95,0.00676,4.95e-05,0.038,159.992
3zUMHRZa7wgqtoCsBfBSpt,I'd Rather Be With You [Radio Edit],Joshua Radin,workout,0.5251141666666667,"workout_low_e_or_tempo e=0.67, tempo=82.3",0.512,0.671,0.397,0.0314,0.161,0.0283,82.342
65P0LJJh9vEa5yR6S2xIZR,Leave The Door Open - Acoustic,Blame Jones,relax,0.7612,"relax_high_e_or_d e=0.30, d=0.82",0.817,0.305,0.52,0.874,0.0,0.0451,148.017
1m3Lsbhkn6yL8apzsCiukd,Memories (Acoustic),Ben Woodward,relax,0.74045,"relax_high_e_or_d e=0.18, d=0.80",0.802,0.183,0.664,0.809,0.0,0.403,91.078
0iAkkPHwTkS1nC2vbcw3Ms,PRIDE,Mone Kamishiraishi,relax,0.8258000000000001,"relax_high_e_or_d e=0.29, d=0.75",0.747,0.294,0.412,0.956,2.37e-05,0.0366,119.948
5SUNx81BHso0IIFE04M4KW,The Weakness in Me,Keisha White,party,0.554,"party_low_d_or_e d=0.72, e=0.44",0.717,0.436,0.319,0.0569,0.0,0.056,128.112
2bjfXe8SOsCl17b29eGLvg,No More - Live,Eddie Vedder,relax,0.679,"relax_high_e_or_d e=0.60, d=0.34",0.337,0.605,0.424,0.862,0.0031,0.0277,59.327
3lawK0CXk8hJ1yZnhNMx7u,On & On,Beans on Toast,party,0.6010800000000001,"party_low_d_or_e d=0.75, e=0.42",0.746,0.421,0.545,0.409,0.0,0.0756,97.152
1cADd4hbtfYDFesyH8i1eB,The Work,Frank Turner,workout,0.6977120833333335,"workout_low_e_or_tempo e=0.91, tempo=90.0",0.491,0.913,0.59,1.88e-05,2.26e-06,0.0567,89.987
0C4m2ViRBc1rCfsU8wFMKT,Trenchfoot,Chuck Ragan,workout,0.5326595833333334,"workout_low_e_or_tempo e=0.41, tempo=132.4",0.643,0.407,0.332,0.414,0.000385,0.0355,132.449
4VG8zYHXRHQ8AJLpUc4kMO,Issues,Violent Femmes,workout,0.6886570833333334,"workout_low_e_or_tempo e=0.54, tempo=154.9",0.582,0.541,0.562,0.324,0.0,0.059,154.871
3XYi7KXhUG4kDaz34o3F1g,Control,NORMANDY;Lynn Miller,relax,0.8832000000000001,"relax_high_e_or_d e=0.16, d=0.71",0.709,0.156,0.188,0.924,7.77e-05,0.0357,109.799
6D16aFALxgo3b5Hw7Na1Fw,Fall Out,Days N Daze,workout,0.6583158333333334,"workout_low_e_or_tempo e=0.83, tempo=93.7",0.434,0.832,0.591,0.348,3.2e-05,0.0716,93.674
7AWKPOhCIHxetMXujii1KT,Homeland,Chord Overstreet,workout,0.6168145833333334,"workout_low_e_or_tempo e=0.46, tempo=154.8",0.49,0.456,0.405,0.0156,0.0,0.0447,154.805
0NHPxGWfcBbCHBrFm3yaix,The Hardest Thing,Tyler Ward,workout,0.5210333333333333,"workout_low_e_or_tempo e=0.40, tempo=132.1",0.605,0.396,0.325,0.387,0.0,0.0667,132.08
373ovGYBDvfPLo1NNRNMYE,The Greatest Showman - Rewrite The Stars (Acoustic),The Cameron Collective,relax,0.6960999999999999,"relax_high_e_or_d e=0.21, d=0.76",0.758,0.206,0.25,0.628,0.0,0.0729,124.873
59eluCMn0XbOWqeWQ91FTM,君はロックを聴かない,Aimyon,workout,0.6085804166666667,"workout_low_e_or_tempo e=0.69, tempo=99.9",0.524,0.687,0.619,0.00135,0.0,0.0267,99.919
1emx944EiuTphS9qv5mslc,Tears In Heaven,Boyce Avenue,relax,0.87957,"relax_high_e_or_d e=0.09, d=0.75",0.747,0.0926,0.328,0.921,0.0,0.0308,77.94
7A7IsQQPGxlfHiDDl2Kct7,Paasa,Kurei,relax,0.83355,"relax_high_e_or_d e=0.24, d=0.74",0.737,0.238,0.234,0.891,0.00336,0.034,119.085
7qANzA00oGRCWhpHgbVzkO,What a Time to Be Alive,Matt Pless,party,0.584025,"party_low_d_or_e d=0.67, e=0.42",0.673,0.424,0.709,0.3,0.0,0.0305,115.038
03czT1nVZDRv2JlpY2GxON,The Longer I Run,Peter Bradley Adams,workout,0.6665766666666667,"workout_low_e_or_tempo e=0.52, tempo=151.9",0.602,0.52,0.523,0.732,0.221,0.028,151.912
4A9E08l34BkPsCDAmOpHxb,Other Side Of The World,KT Tunstall,workout,0.5216470833333334,"workout_low_e_or_tempo e=0.68, tempo=80.0",0.501,0.684,0.369,0.485,0.0,0.0302,80.039
76kBXoobhmMlzN5mS1CD3b,Torches Are Calling,Days N Daze,romantic,0.5787,"romantic_low_val_or_acoustic val=0.91, acoustic=0.19",0.389,0.494,0.909,0.186,0.000138,0.131,86.872
2J3MdVrlrZ46M4ylHhmNVH,Close to You,Gail Blanco,relax,0.6732500000000001,"relax_high_e_or_d e=0.45, d=0.72",0.721,0.446,0.542,0.797,8.59e-05,0.0305,118.001
4ckCgKE0aIy4TNSGdm36QT,Linoleum,Frank Turner,workout,0.5924841666666667,"workout_low_e_or_tempo e=0.67, tempo=98.8",0.548,0.666,0.582,0.281,0.0,0.036,98.806
6hDBkm6B8HF9B4oATW28YN,Pop Virus,Gen Hoshino,party,0.5798,"party_low_d_or_e d=0.63, e=0.44",0.629,0.441,0.782,0.0339,0.0,0.126,78.177
69LsOTlcKFAlH2QDkEEhmO,White,Tim Halperin,workout,0.5507762500000001,"workout_low_e_or_tempo e=0.67, tempo=92.0",0.537,0.674,0.329,0.426,0.0,0.0284,92.049
3ih1UH1MuhzVl33wlibBII,Jocelyn Flores - Acoustic Guitar,Celestial Conscience,relax,0.86,"relax_high_e_or_d e=0.12, d=0.71",0.709,0.119,0.336,0.902,0.436,0.0459,135.223
5JYT9U8oafWV5JtTa7hG09,The Nights - Acoustic,Caj Morgan,party,0.6060600000000002,"party_low_d_or_e d=0.77, e=0.33",0.768,0.331,0.663,0.576,0.0,0.0292,107.044
0MWxVd7Hk952psJoL249TT,Jericho,Andrew Ripp,workout,0.5120470833333334,"workout_low_e_or_tempo e=0.72, tempo=70.9",0.501,0.716,0.363,0.189,0.0,0.0411,70.919
7j02rdE5RVtNcNMuLGY5SS,Spoonful,Howlin' Wolf,party,0.6715849999999999,"party_low_d_or_e d=0.82, e=0.38",0.821,0.376,0.824,0.669,1.39e-05,0.0487,119.039
7qLJmyRxLZCf1ifZlJ2gMZ,Over,Johnnyswim,workout,0.4878166666666667,"workout_low_e_or_tempo e=0.51, tempo=113.3",0.371,0.51,0.147,0.296,8.19e-05,0.0468,113.32
1Q6A7Uy4vXDfcnigKgwPZp,High 5,Calibretto 13,workout,0.6558312500000001,"workout_low_e_or_tempo e=0.90, tempo=80.0",0.382,0.9,0.644,0.018,0.0,0.0685,79.965
0xOIqJadsikka2so1zhghO,Alone in the Dark Mansion of Madness,Harley Poe,workout,0.5593833333333333,"workout_low_e_or_tempo e=0.70, tempo=95.2",0.335,0.696,0.403,0.642,0.0,0.0307,95.24
3h8uWt8HNyDNubPSEBgTPG,Yakap,Zack Tabudlo,party,0.58712,"party_low_d_or_e d=0.74, e=0.39",0.738,0.39,0.547,0.409,0.0,0.0334,113.979
3mlAmyipgcFX5F3EXllJh2,Bleeding Love,Boyce Avenue,relax,0.76265,"relax_high_e_or_d e=0.29, d=0.74",0.737,0.295,0.369,0.83,0.0,0.0332,107.107
4vNGuGIIzh6soeBTw8hjfq,A Thousand Miles,Boyce Avenue;Alex Goot,workout,0.5863383333333334,"workout_low_e_or_tempo e=0.73, tempo=95.0",0.564,0.731,0.257,0.517,3.48e-06,0.0295,95.036
6apacvSkVWWtCxc68FBsZV,(I Just) Died In Your Arms - Acoustic,Carly Lyman;Jason Lux,relax,0.8398500000000001,"relax_high_e_or_d e=0.22, d=0.75",0.747,0.221,0.369,0.93,0.0,0.0358,118.029
5Hnfk1EuhqQuh7QhcnikR1,KISSして,Masaharu Fukuyama,workout,0.6864720833333333,"workout_low_e_or_tempo e=0.87, tempo=93.1",0.324,0.873,0.775,0.00119,0.0,0.0664,93.059
5quIK3oXwunG35RI8HSQDi,What Love Really Means,JJ Heller,workout,0.55841875,"workout_low_e_or_tempo e=0.43, tempo=145.5",0.405,0.428,0.331,0.0182,1.44e-06,0.0277,145.515
0jJqIi0uMG8IhGlLx7U85J,Already Home,A Great Big World,party,0.46991000000000005,"party_low_d_or_e d=0.60, e=0.40",0.602,0.404,0.243,0.31,0.0,0.0272,83.054
43WuM1pfzxEB4rPr9PL5xb,Big Time,Johnnyswim,workout,0.58418,"workout_low_e_or_tempo e=0.53, tempo=129.9",0.439,0.532,0.437,0.618,0.0,0.0473,129.936
1Whxt3lFm3WZ5RjayHMucO,Drag Me Down,Son&Dad;Filip Nordin,party,0.6794300000000001,"party_low_d_or_e d=0.88, e=0.41",0.879,0.411,0.609,0.61,0.0,0.0376,119.013
2BWIhAOGhnA7hR6YvXCPsC,Rivers,Frank Turner,workout,0.7010000000000001,"workout_low_e_or_tempo e=0.50, tempo=183.9",0.279,0.498,0.492,0.217,0.0,0.035,183.874
1DxwWEVXzZB2IqGxI6GYRK,Seven Nation Army - Acoustic Covers Versions of Popular Songs,Vendredi;Chrissy Dave,relax,0.8327000000000001,"relax_high_e_or_d e=0.21, d=0.77",0.773,0.208,0.538,0.956,0.0,0.0438,109.822
3Z9P9XOLlISMK0MooS8gsN,She's a Problem,Get Dead,workout,0.7484179166666667,"workout_low_e_or_tempo e=0.95, tempo=97.4",0.484,0.953,0.667,0.000165,0.00155,0.0927,97.429
1NKiIuSbv88ecRlB6noXzz,Mood - Acoustic,Adam Christopher,relax,0.72585,"relax_high_e_or_d e=0.29, d=0.75",0.751,0.29,0.683,0.846,0.0,0.0456,75.034
1Llvr4v5Y0rZtm494ak7oh,The One That Got Away,Boyce Avenue,workout,0.5648654166666667,"workout_low_e_or_tempo e=0.50, tempo=123.9",0.655,0.502,0.368,0.579,0.0,0.0349,123.931
0tu4zWxyFV1Djbf4hLY3xP,深夜高速,Kazuyoshi Saito,workout,0.5875129166666666,"workout_low_e_or_tempo e=0.73, tempo=79.6",0.474,0.727,0.83,0.123,2.82e-06,0.0329,79.633
5PusZRYXN29yDQOzDMzSJK,アクセス,Masaharu Fukuyama,workout,0.5550604166666667,"workout_low_e_or_tempo e=0.55, tempo=110.3",0.615,0.545,0.47,0.383,2.9e-06,0.0268,110.335
05hCHpkRbY9srvsP1Ld5IJ,Cried Like A Baby,Rory Block,workout,0.7626,"workout_low_e_or_tempo e=0.49, tempo=179.8",0.704,0.488,0.745,0.56,1.57e-05,0.039,179.76
3eocijVoKZ340ZIkvsatUc,To-Do Lists (Color Coded),She/Her/hers,workout,0.6728595833333333,"workout_low_e_or_tempo e=0.83, tempo=95.0",0.566,0.835,0.549,0.0167,0.0326,0.0377,95.009
3zVMv0mxjnJRw2BX5ryCqT,You Get What You Give,Chuck Ragan,workout,0.6457337500000001,"workout_low_e_or_tempo e=0.51, tempo=161.5",0.303,0.506,0.412,0.496,0.0,0.0325,161.463
5ieA3sRjDvak7oTrbrR6mV,Four Simple Words,Frank Turner,workout,0.642975,"workout_low_e_or_tempo e=0.88, tempo=96.9",0.335,0.881,0.173,0.00805,0.0,0.0934,96.9
1hLvWelTny8vttEEZIXVjw,Espiral de Ilusão,Criolo,relax,0.76895,"relax_high_e_or_d e=0.31, d=0.78",0.776,0.314,0.476,0.881,0.000723,0.034,124.055
0tsjEf663ZNWGlIqY2c0Ms,Tô Pra Ver,Criolo;Rael,workout,0.6626654166666666,"workout_low_e_or_tempo e=0.82, tempo=90.6",0.637,0.818,0.599,0.19,0.0,0.281,90.571
4dr8LN0s4WhnLLTzfsZkj5,Só Mais Uma Noite - Live,Criolo;Emicida;Evandro Fióti,workout,0.7317995833333333,"workout_low_e_or_tempo e=0.92, tempo=98.8",0.518,0.918,0.62,0.325,0.0,0.276,98.777
2e1FJPgVRQZFT53QKUR7BD,A Cada Vento - Live,Criolo;Emicida,workout,0.7308658333333333,"workout_low_e_or_tempo e=0.86, tempo=98.5",0.651,0.861,0.8,0.43,0.0,0.109,98.474
5XJMVJoq9otQBf2lMbxagJ,Freguês da Meia Noite,Criolo,party,0.5293650000000001,"party_low_d_or_e d=0.63, e=0.39",0.634,0.393,0.54,0.35,0.000987,0.0283,87.996
2CTzBqhD3xitdqHzEaGoiz,Filha do Maneco,Criolo,workout,0.6233437500000001,"workout_low_e_or_tempo e=0.52, tempo=133.9",0.674,0.518,0.554,0.733,3.81e-06,0.0806,133.935
7bLMLwx6gJrCXoppD2YqOu,Subirusdoistiozin - Live,Criolo;Emicida,workout,0.7121258333333333,"workout_low_e_or_tempo e=0.91, tempo=94.3",0.569,0.907,0.562,0.602,4.35e-05,0.31,94.346
5uCb2bQ9HcCY3c7kLq4Iur,Darker Shade of Black,Jackie Mittoo,focus,0.6438500000000001,"focus_low_inst_or_high_e inst=0.94, e=0.56",0.689,0.564,0.758,0.149,0.941,0.126,87.474
7cPCyF7ABaT1Te3LUA5jzE,Meghar Jolonga,Pompi,workout,0.7537,"workout_low_e_or_tempo e=0.55, tempo=200.2",0.353,0.548,0.67,0.709,0.0,0.0332,200.152
3qdalnFVTJdRheIRZyuNmP,Sonar (Adubado),BaianaSystem;Buguinha Dub;Curumin;Edgar,workout,0.6956391666666667,"workout_low_e_or_tempo e=0.82, tempo=99.9",0.694,0.82,0.588,0.113,0.897,0.048,99.922
0YLkH00Doh7W1IEEo9BA71,La Bala,Juanafé,workout,0.7022675,"workout_low_e_or_tempo e=0.83, tempo=98.0",0.6,0.826,0.77,0.0555,0.0,0.0476,98.046
5K0z3idLxEFY0tv82NeMPe,Mariô - Live,Criolo,workout,0.7051841666666667,"workout_low_e_or_tempo e=0.87, tempo=94.0",0.572,0.874,0.681,0.525,8.57e-06,0.127,94.006
19Oj8jiVAn3qRr0DhlLU1j,Triunfo - Live,Criolo;Emicida,workout,0.7222212500000001,"workout_low_e_or_tempo e=0.94, tempo=92.0",0.54,0.945,0.551,0.315,0.0,0.271,92.013
4CA1DhfgMg9iRDibIgTu1f,4 da Manhã – Deluxe Edition,Criolo,workout,0.6182629166666668,"workout_low_e_or_tempo e=0.48, tempo=142.0",0.6,0.476,0.572,0.7,0.00488,0.084,142.033
5LgIR0Fzfc9vJy2Yx4WI0P,Crece,Jorge Drexler,workout,0.7282154166666667,"workout_low_e_or_tempo e=0.51, tempo=174.9",0.649,0.51,0.476,0.466,0.00202,0.228,174.931
6awMoxUFFPfHusyCQAhxDA,Te Lo Juro Por Madonna (Si Omba Ta Gueno),Plastilina Mosh,workout,0.7647629166666666,"workout_low_e_or_tempo e=0.97, tempo=98.1",0.539,0.968,0.673,0.00049,0.0616,0.0476,98.113
7zUyeooUE7M4sl06eas3uE,Río abajo,Jorge Drexler,relax,0.5909500000000001,"relax_high_e_or_d e=0.46, d=0.72",0.718,0.46,0.509,0.646,0.0012,0.0272,95.564
6qXJn6TJ6bTajeRdGApJ47,La infidelidad de la era informática,Jorge Drexler,party,0.6200150000000001,"party_low_d_or_e d=0.80, e=0.42",0.801,0.423,0.468,0.486,0.0106,0.0703,139.987
1b0rnT35mqbls6Mh1EwVwE,Lion Man - Live,Criolo;Emicida,workout,0.5253133333333334,"workout_low_e_or_tempo e=0.70, tempo=84.2",0.438,0.702,0.249,0.587,0.0,0.0405,84.176
3lZqJ8lyCWUobZLJ0vIr0w,Thank You Lord,CalledOut Music,party,0.587265,"party_low_d_or_e d=0.71, e=0.44",0.714,0.44,0.532,0.319,0.000148,0.0953,91.997
3H4VxEjsbVroJdqIYkWE3z,Shampoo,Plastilina Mosh,focus,0.7287,"focus_low_inst_or_high_e inst=0.89, e=0.51",0.716,0.509,0.374,0.683,0.891,0.0753,170.117
3aYnx0DinQBKrjS5OjSDEq,Go Back,Tony Allen;Damon Albarn,workout,0.6887083333333335,"workout_low_e_or_tempo e=0.91, tempo=82.3",0.501,0.911,0.724,0.0342,0.165,0.154,82.34
1CppY4y3oYEv6NIC4w9irf,Acosadora - Radio Edit,La Misa Negra,workout,0.7354608333333333,"workout_low_e_or_tempo e=0.89, tempo=100.0",0.634,0.892,0.648,0.0183,0.000177,0.0519,99.998
1sleIdUSkIg36nTMf10XPe,Fuiste un Trozo de Hielo en la Escarcha,Juanafé;Demian Rodríguez,workout,0.6475850000000001,"workout_low_e_or_tempo e=0.53, tempo=130.0",0.714,0.532,0.795,0.573,0.0,0.0296,129.972
63nOQpjvgznL7lF5tEwsCs,Caminante,Newen Afrobeat,workout,0.7094391666666667,"workout_low_e_or_tempo e=0.90, tempo=93.0",0.604,0.904,0.557,0.0787,0.708,0.0483,92.962
68jCHd8ltpjWwj0cDX2G1y,Nada menos,Jorge Drexler,workout,0.6062895833333334,"workout_low_e_or_tempo e=0.51, tempo=132.1",0.695,0.514,0.439,0.283,0.00019,0.0326,132.065
793VAZ2ErvDgTgJmvlwRVW,La Mara Tomaza,El Hijo De La Cumbia,workout,0.7313420833333333,"workout_low_e_or_tempo e=0.93, tempo=92.6",0.598,0.929,0.655,0.0072,0.406,0.0629,92.603
7kM4yhMogdpiOZu0wL1UFy,Amerikha Expressa,BaianaSystem,focus,0.6331500000000001,"focus_low_inst_or_high_e inst=0.73, e=0.66",0.39,0.661,0.205,0.61,0.726,0.0321,123.257
6N4LDYOe8pjg7qF7Y89xnO,Cais,Samuca e a Selva;Criolo,relax,0.6751,"relax_high_e_or_d e=0.43, d=0.71",0.714,0.431,0.501,0.781,0.00816,0.0327,125.94
5gqFvca45ESaMKJo40t19k,Princesa bacana,Jorge Drexler,relax,0.6107500000000001,"relax_high_e_or_d e=0.43, d=0.72",0.718,0.428,0.551,0.676,0.00865,0.0307,139.956
1vScxuyEa7X1HSP1HXLqZb,Wall Street,Jackie Mittoo,party,0.651745,"party_low_d_or_e d=0.83, e=0.36",0.827,0.359,0.684,0.332,0.703,0.0909,135.421
4bJ7tMJqfYmkKgCYzaaG4B,C.R.E.A.M.,El Michels Affair,focus,0.7461500000000001,"focus_low_inst_or_high_e inst=0.95, e=0.51",0.571,0.508,0.102,0.532,0.951,0.0254,96.825
5QbdIj9omsOxwpkZXGWDTU,Shout to the Lord,CalledOut Music,workout,0.7022687499999999,"workout_low_e_or_tempo e=0.50, tempo=159.9",0.599,0.499,0.765,0.105,0.0,0.196,159.915
2Fc99kfkQ1S2RilXcd6xIU,Quieren Efectos,Money Chicha,workout,0.6469495833333334,"workout_low_e_or_tempo e=0.77, tempo=96.6",0.553,0.773,0.597,0.173,0.865,0.0343,96.617
60nIzfXKC0Ej75nlXfYx9V,Vem,Samuca e a Selva,party,0.51003,"party_low_d_or_e d=0.60, e=0.36",0.596,0.358,0.606,0.221,0.00233,0.0366,81.112
7yEfhrMbfp8XNUrBFM7660,Vixe,BaianaSystem;Bule Bule,relax,0.6580499999999999,"relax_high_e_or_d e=0.62, d=0.47",0.474,0.625,0.553,0.87,0.00138,0.0443,108.396
39xIDaeOVTKlUpSAwaG5Jr,Monster Truck,Plastilina Mosh,workout,0.7277220833333334,"workout_low_e_or_tempo e=0.93, tempo=96.9",0.583,0.932,0.492,0.00208,0.0119,0.0762,96.899
16PU73LgqfTxxwqTmSp6Ch,Camino a La Paloma,Jorge Drexler,relax,0.6220000000000001,"relax_high_e_or_d e=0.24, d=0.78",0.778,0.243,0.714,0.64,0.00204,0.0596,166.027
4TbIOAb7FfbhHi2glq0EwA,Dove,Cymande,workout,0.49879124999999996,"workout_low_e_or_tempo e=0.47, tempo=111.7",0.439,0.475,0.428,0.449,0.253,0.0361,111.717
1bZH8L8V2m454tdcSPEIl7,The Traitor,Menahan Street Band,focus,0.6387,"focus_low_inst_or_high_e inst=0.93, e=0.58",0.628,0.585,0.618,0.147,0.927,0.0421,100.95
1ZrUkIAnUCZB7vlXxzrLrK,Tu piel,Jorge Drexler,party,0.6494000000000001,"party_low_d_or_e d=0.87, e=0.37",0.868,0.367,0.522,0.303,0.0066,0.039,130.038
6jiEHXIHZa65gPnkKHPGGE,Espiral de Ilusão,Criolo,relax,0.7675000000000001,"relax_high_e_or_d e=0.33, d=0.77",0.772,0.33,0.472,0.886,0.001,0.0342,124.041
2JiDOs6xcdRVkMVtssm7NM,Papaya,QUITAPENAS,workout,0.68100375,"workout_low_e_or_tempo e=0.90, tempo=78.6",0.568,0.901,0.745,0.0894,0.000215,0.0983,78.567
2oWex6rYoQ7Bl2D9zG8d3F,Water No Get Enemy,Fela Kuti,workout,0.7519241666666668,"workout_low_e_or_tempo e=0.93, tempo=90.9",0.641,0.926,0.883,0.11,0.0246,0.0572,90.934
0pf5z9FfyTiAe8VBI6hmuU,Cumbia Milagrosa,La Misa Negra,workout,0.6988,"workout_low_e_or_tempo e=0.42, tempo=203.0",0.525,0.424,0.631,0.00552,0.0044,0.101,203.01
7F9iD9cZBEQMZgeD9EuO4Z,El Volcán,Juanafé,workout,0.7563487500000001,"workout_low_e_or_tempo e=0.90, tempo=96.9",0.715,0.897,0.839,0.432,0.0,0.0635,96.891
6m6huMZwZlXHORG96RIa8E,Beautiful Baby,William Onyeabor,party,0.7230150000000001,"party_low_d_or_e d=0.85, e=0.44",0.852,0.442,0.946,0.446,0.228,0.0403,107.426
7p0h4RYJA700piwO1grdoz,Afrorumbachilenera,Juanafé,workout,0.6140404166666666,"workout_low_e_or_tempo e=0.74, tempo=95.1",0.588,0.745,0.432,0.515,0.0,0.0886,95.071
08kI60xFWphU3ZYkHX00io,Meet You In The Sunshine,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,workout,0.6937774999999999,"workout_low_e_or_tempo e=0.83, tempo=95.8",0.579,0.833,0.732,0.0785,0.165,0.0428,95.838
2Ou1qva1FClzi7aMf5RQ6q,24/7,Nathanael,workout,0.42245,"workout_low_e_or_tempo e=0.62, tempo=56.5",0.337,0.623,0.461,0.162,0.0,0.182,56.499
2hNvVIN88wlihfnm8Wbk5h,Si Estuvieras Aquí,Los Amigos Invisibles,focus,0.6907000000000001,"focus_low_inst_or_high_e inst=0.86, e=0.57",0.693,0.569,0.626,0.62,0.857,0.0303,130.011
23P8ZlzwSC9Fi9xIMUf4Qh,Cerca del mar,Jorge Drexler,relax,0.6117,"relax_high_e_or_d e=0.39, d=0.75",0.749,0.391,0.351,0.603,3.66e-06,0.0767,96.035
1oyII2Kl8GDxhYORT8sfhd,Filha do Maneco,Criolo,workout,0.6257883333333334,"workout_low_e_or_tempo e=0.53, tempo=133.9",0.666,0.528,0.532,0.752,1.02e-05,0.082,133.916
5F9Dl7OW3NWFRzPl06cDep,I Do It,Angeloh;S.O,workout,0.6272679166666666,"workout_low_e_or_tempo e=0.49, tempo=140.0",0.699,0.493,0.528,0.0737,2.39e-05,0.227,140.029
5bPliWzRQhKfmcyPZcUJc6,Tu voyeur,Jorge Drexler,workout,0.6137720833333333,"workout_low_e_or_tempo e=0.35, tempo=154.0",0.738,0.355,0.705,0.292,0.00155,0.0595,154.019
6GgeQ4ZB0Y8hS0ngdWzahy,Aropador,Plastilina Mosh,focus,0.7911000000000001,"focus_low_inst_or_high_e inst=0.92, e=0.51",0.783,0.506,0.397,0.952,0.918,0.0651,117.147
39GG1KFPegqcjknOasUrg3,Danny Trejo,Plastilina Mosh,workout,0.78422,"workout_low_e_or_tempo e=0.97, tempo=94.0",0.771,0.968,0.756,0.288,0.0,0.0584,93.984
42ikfAu8oK4573BrUa5Wtl,Batom,ATR;Luedji Luna,workout,0.7535,"workout_low_e_or_tempo e=0.51, tempo=194.0",0.656,0.508,0.585,0.295,0.505,0.0956,194.015
5zWd3igj3YbzlrWPLMzgqZ,Utrus Horas,Orchestra Baobab,relax,0.73305,"relax_high_e_or_d e=0.27, d=0.72",0.725,0.266,0.617,0.828,0.000531,0.0403,86.727
28O6p4dnSLFfasqPDhGgGS,Safe in You,Sarah Téibo;Tneek,workout,0.5734729166666668,"workout_low_e_or_tempo e=0.78, tempo=75.1",0.5,0.778,0.514,0.0422,1.2e-06,0.0742,75.145
6k3fTbDyuULy9kYA7OShyK,La luna de espejos,Jorge Drexler,relax,0.82965,"relax_high_e_or_d e=0.23, d=0.71",0.712,0.225,0.429,0.93,0.001,0.0533,87.52
37f6peyU40XhYpmm2bdiVL,Shame,William Onyeabor,party,0.682435,"party_low_d_or_e d=0.83, e=0.45",0.829,0.448,0.749,0.34,0.000878,0.0427,103.306
0J3d7RX3QVjjT3LDdBQEqJ,You Should Know,Jor'dan Armstrong,workout,0.5148525,"workout_low_e_or_tempo e=0.62, tempo=97.5",0.393,0.616,0.275,0.0444,0.0,0.0428,97.458
2KR6wfZkGkBVYrwKQkuAxR,Reppirt Yad,The Budos Band,focus,0.6293600000000001,"focus_low_inst_or_high_e inst=0.91, e=0.51",0.509,0.511,0.611,0.0238,0.913,0.0294,116.851
60KZzvMOCeuDMwT8yVp84N,El Sirenito,Plastilina Mosh,workout,0.7446129166666668,"workout_low_e_or_tempo e=0.90, tempo=93.0",0.671,0.898,0.875,0.11,2.61e-05,0.0771,92.953
0iHvpSHYsp4tSrYlvgEh7l,Love,Greyboy;Nino Moschella,party,0.6602699999999999,"party_low_d_or_e d=0.85, e=0.41",0.851,0.414,0.581,0.0498,0.00135,0.0314,102.807
6btBxRX5cmgzNw2uCNUU2K,Old Engine Oil,The Budos Band,workout,0.665375,"workout_low_e_or_tempo e=0.91, tempo=92.9",0.366,0.91,0.322,0.00119,0.834,0.0415,92.94
7bH0vuNH2UMpgJ57reuEr1,Revoar,Orquestra Voadora,workout,0.6301029166666667,"workout_low_e_or_tempo e=0.74, tempo=88.6",0.413,0.744,0.963,0.24,0.602,0.0694,88.561
