popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,vibe
17,128052,False,0.855,0.558,10,-8.19,0,0.38,0.71,0.0,0.121,0.527,135.05,4,party
28,186396,False,0.678,0.478,1,-8.343,1,0.0278,0.414,1.67e-06,0.412,0.745,108.273,4,party
37,259693,False,0.82,0.702,7,-10.176,1,0.046,0.846,0.867,0.175,0.786,106.595,4,party
0,185386,False,0.816,0.776,8,-4.405,1,0.0562,0.238,4.36e-06,0.0642,0.704,94.996,4,party
43,335657,True,0.865,0.635,6,-8.51,0,0.115,0.0902,0.0,0.0763,0.662,94.996,4,party
24,180000,False,0.796,0.699,1,-9.146,1,0.0511,0.0846,0.000452,0.319,0.479,99.996,4,party
53,181241,False,0.813,0.429,0,-8.195,0,0.493,0.309,0.0,0.0936,0.624,67.942,5,party
0,212826,False,0.759,0.748,11,-6.024,0,0.101,0.00492,0.000298,0.0725,0.563,99.992,4,party
0,159190,True,0.726,0.781,1,-6.595,0,0.0484,0.212,0.0,0.109,0.428,98.03,4,party
35,150933,False,0.813,0.499,5,-6.9,0,0.0358,0.111,4.26e-06,0.166,0.652,110.029,4,party
0,349826,False,0.508,0.47,0,-9.339,1,0.0262,0.201,0.0553,0.14,0.69,81.016,4,party
18,416133,False,0.735,0.681,10,-7.757,1,0.316,0.673,0.0,0.0584,0.968,90.003,4,party
44,226040,False,0.789,0.899,6,-6.363,1,0.138,0.125,0.0,0.103,0.847,97.999,4,party
0,226605,False,0.791,0.841,0,-3.267,0,0.0471,0.0913,0.0,0.0913,0.828,97.037,4,party
28,217360,False,0.781,0.507,0,-10.073,1,0.162,0.668,3.74e-06,0.159,0.767,105.417,4,party
0,277106,False,0.627,0.675,5,-7.125,0,0.212,0.125,0.0,0.0784,0.961,79.31,4,party
0,252733,False,0.737,0.386,1,-9.395,0,0.0324,0.292,2.84e-06,0.109,0.234,120.005,4,party
58,166389,True,0.806,0.405,6,-11.277,0,0.0727,0.508,0.0915,0.104,0.329,119.961,4,party
30,211093,False,0.853,0.448,6,-14.338,0,0.332,0.0835,0.0,0.153,0.716,93.336,4,party
70,264506,False,0.665,0.596,9,-6.969,0,0.0278,0.293,3.67e-05,0.247,0.644,110.055,4,party
0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,party
42,229991,False,0.799,0.543,7,-5.966,1,0.096,0.424,0.0,0.118,0.429,90.018,4,party
45,232936,False,0.688,0.661,1,-7.161,1,0.0319,0.0126,0.0,0.188,0.367,99.98,4,party
43,188167,False,0.64,0.597,1,-8.117,0,0.0343,0.481,0.0,0.159,0.779,90.065,4,party
57,153652,False,0.783,0.515,10,-9.194,0,0.178,0.0196,9.97e-06,0.128,0.502,122.041,4,party
62,199643,False,0.707,0.501,4,-7.389,1,0.0372,0.387,1.81e-06,0.095,0.542,93.978,4,party
27,245986,False,0.826,0.602,0,-7.642,1,0.103,0.145,2.88e-05,0.0605,0.71,81.011,4,party
52,172901,False,0.616,0.505,4,-6.786,1,0.0808,0.441,0.00456,0.219,0.671,96.036,4,party
30,218038,False,0.712,0.734,11,-4.032,0,0.412,0.229,0.0,0.0846,0.93,83.699,4,party
63,230204,False,0.663,0.412,5,-8.195,0,0.364,0.00434,0.019,0.215,0.356,98.023,4,party
0,155706,False,0.803,0.338,6,-14.029,1,0.0349,0.196,0.0367,0.097,0.912,106.84,4,party
65,234320,False,0.899,0.626,6,-4.228,0,0.292,0.076,0.0,0.0631,0.873,88.007,4,party
41,204730,False,0.889,0.383,11,-8.738,1,0.0362,0.562,7.37e-05,0.143,0.767,139.979,4,party
73,184748,False,0.793,0.605,1,-4.952,0,0.119,0.426,0.0,0.334,0.268,91.068,4,party
35,224793,False,0.793,0.781,11,-4.113,1,0.083,0.223,0.0,0.172,0.874,104.991,4,party
42,215053,True,0.894,0.788,2,-8.001,1,0.0521,0.51,0.0,0.097,0.905,128.877,4,party
1,255680,False,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,party
0,134137,True,0.888,0.566,2,-5.136,1,0.403,0.13,0.0,0.121,0.488,142.974,4,party
45,86281,False,0.812,0.596,8,-14.937,1,0.231,0.325,0.0,0.0893,0.619,136.068,4,party
0,309120,False,0.804,0.786,10,-3.837,0,0.0735,0.144,0.0,0.0928,0.575,91.992,4,party
0,356333,False,0.801,0.736,5,-8.897,1,0.0395,0.343,0.000183,0.0429,0.942,105.009,4,party
44,208653,True,0.665,0.706,8,-4.793,0,0.0347,0.124,0.0,0.269,0.831,100.015,4,party
0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,party
29,200600,False,0.712,0.546,7,-8.98,0,0.0271,0.4,0.0584,0.104,0.431,113.815,4,party
74,154666,False,0.817,0.8,2,-4.475,1,0.108,0.12,3.9e-05,0.187,0.534,90.016,4,party
28,313173,False,0.819,0.338,8,-11.797,0,0.0577,0.0379,8.33e-06,0.0756,0.706,143.058,4,party
45,166874,True,0.806,0.535,9,-7.196,1,0.0404,0.265,0.000164,0.112,0.404,80.511,4,party
0,262213,False,0.764,0.744,1,-2.34,1,0.181,0.0109,0.000122,0.318,0.511,88.426,4,party
42,195692,True,0.856,0.509,4,-8.038,0,0.0851,0.0397,4.48e-05,0.12,0.397,129.993,4,party
77,438493,False,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,4,party
1,208400,False,0.844,0.781,8,-5.856,0,0.188,0.122,0.000154,0.0925,0.734,100.01,4,party
55,195506,False,0.642,0.655,1,-5.222,0,0.0489,0.0268,0.0,0.112,0.156,80.997,4,party
0,185586,False,0.812,0.715,2,-3.879,1,0.0391,0.0602,5.46e-06,0.0526,0.668,104.971,4,party
26,207693,False,0.757,0.501,9,-11.231,1,0.269,0.0189,0.000166,0.376,0.533,116.899,4,party
1,351160,False,0.627,0.706,2,-9.146,0,0.0353,0.146,5.46e-05,0.113,0.896,88.833,4,party
5,174734,False,0.833,0.385,7,-8.679,0,0.13,0.325,0.434,0.122,0.485,93.984,4,party
41,179973,False,0.707,0.716,3,-3.564,1,0.0304,0.503,8.82e-06,0.0875,0.965,110.014,3,party
0,173065,True,0.813,0.912,9,-1.871,0,0.349,0.0713,0.0,0.0589,0.926,100.002,4,party
29,214987,False,0.676,0.641,7,-13.536,1,0.0391,0.165,0.585,0.0808,0.822,98.949,4,party
84,206420,True,0.744,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037,4,party
0,204880,False,0.844,0.934,7,-1.223,0,0.078,0.17,0.000121,0.134,0.647,96.983,4,party
55,270693,False,0.791,0.646,11,-4.598,1,0.117,0.135,1.33e-05,0.16,0.256,92.026,4,party
25,298533,True,0.677,0.683,0,-4.981,1,0.0304,0.00994,2.05e-06,0.175,0.0776,95.004,4,party
55,171092,False,0.81,0.604,7,-3.296,1,0.0904,0.316,0.0514,0.0944,0.646,102.937,4,party
4,125217,True,0.816,0.754,2,-5.922,1,0.152,0.163,0.00199,0.105,0.703,92.023,4,party
57,334550,False,0.727,0.388,6,-11.828,1,0.0437,0.133,0.0,0.0698,0.582,95.018,4,party
14,207373,False,0.695,0.85,7,-8.215,1,0.0319,0.000389,0.000808,0.0938,0.824,94.027,4,party
21,154687,True,0.632,0.69,11,-10.154,0,0.131,0.0354,4.65e-05,0.159,0.672,79.971,4,party
42,196565,True,0.704,0.46,9,-6.103,0,0.0474,0.458,0.0,0.0991,0.515,115.057,4,party
61,389213,False,0.734,0.529,0,-10.198,1,0.0346,0.392,0.0,0.11,0.58,128.022,4,party
39,254323,True,0.876,0.829,11,-3.381,0,0.131,0.0329,0.0028,0.127,0.825,118.0,4,party
45,265386,False,0.618,0.519,0,-9.473,1,0.393,0.204,2.69e-05,0.125,0.77,90.009,4,party
0,407441,False,0.809,0.491,8,-9.723,1,0.0895,0.0126,0.848,0.048,0.715,126.019,4,party
68,214159,False,0.848,0.364,11,-10.058,1,0.0637,0.697,0.00529,0.14,0.569,137.541,4,party
0,211826,False,0.802,0.516,6,-7.118,0,0.0425,0.0502,0.00155,0.106,0.911,114.989,4,party
59,243253,False,0.73,0.455,6,-5.467,1,0.0396,0.00372,0.0118,0.0649,0.763,133.996,4,party
53,169711,False,0.741,0.704,4,-5.13,1,0.0468,0.582,0.0,0.456,0.781,107.925,4,party
0,205773,True,0.721,0.714,11,-5.436,0,0.234,0.107,0.0,0.562,0.506,94.002,4,party
0,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,party
31,193206,False,0.626,0.701,8,-6.315,0,0.165,0.463,0.0,0.272,0.533,92.218,4,party
22,187562,False,0.887,0.796,8,-5.258,0,0.246,0.0964,2.42e-06,0.05,0.801,110.075,4,party
0,198946,False,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.033,4,party
12,147840,False,0.795,0.511,6,-10.648,1,0.0638,1.59e-05,0.762,0.0912,0.619,131.911,4,party
0,240413,True,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,party
13,208626,False,0.98,0.454,7,-7.141,1,0.0637,0.0312,0.00174,0.0835,0.285,130.027,4,party
68,188386,True,0.765,0.53,10,-7.18,0,0.0833,0.509,4.15e-06,0.117,0.529,130.104,4,party
33,398015,False,0.762,0.612,10,-6.993,1,0.0285,0.562,0.000184,0.0977,0.74,119.976,4,party
90,186661,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4,party
59,150298,True,0.794,0.454,4,-7.848,1,0.0477,0.445,0.0,0.127,0.913,144.926,4,party
48,172195,False,0.634,0.775,10,-6.943,1,0.0691,0.745,0.0,0.483,0.653,84.972,4,party
58,130057,True,0.728,0.439,11,-10.62,1,0.143,0.193,0.0,0.106,0.34,82.962,4,party
52,144893,False,0.603,0.484,10,-9.998,0,0.532,0.0965,0.0,0.0645,0.93,81.447,4,party
69,278866,False,0.813,0.701,0,-6.508,0,0.0701,0.489,0.00116,0.294,0.855,104.019,4,party
13,201560,False,0.796,0.596,9,-6.715,0,0.171,0.104,0.0,0.628,0.616,75.02,4,party
24,241693,False,0.724,0.54,0,-8.234,0,0.0256,0.536,0.0,0.228,0.775,100.625,4,party
0,162069,False,0.654,0.678,2,-4.936,1,0.0322,0.0961,1.21e-05,0.108,0.415,92.05,3,party
11,194026,False,0.816,0.701,2,-5.911,1,0.368,0.126,0.0,0.29,0.734,93.963,4,party
52,192863,True,0.788,0.526,5,-6.305,0,0.0592,0.264,0.0,0.116,0.516,112.017,4,party
38,224266,False,0.754,0.606,10,-4.361,1,0.0293,0.687,0.000189,0.291,0.581,104.985,4,party
0,180589,False,0.735,0.648,1,-4.523,0,0.0334,0.0114,0.000213,0.309,0.395,97.985,4,party
70,171093,False,0.73,0.809,5,-6.406,0,0.0876,0.208,0.0013,0.0804,0.825,101.965,4,party
0,209146,True,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,party
41,144600,False,0.736,0.725,5,-5.403,0,0.0357,0.00763,0.0391,0.132,0.44,99.967,4,party
23,167336,True,0.576,0.758,3,-2.53,0,0.393,0.255,0.0,0.113,0.36,66.82,3,party
7,369982,False,0.974,0.735,10,-10.797,0,0.323,0.143,0.0182,0.135,0.69,124.663,4,party
32,189186,False,0.739,0.726,0,-6.98,1,0.0251,0.141,0.0,0.074,0.888,96.038,4,party
63,192536,False,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,4,party
34,279826,False,0.666,0.777,0,-7.461,1,0.0541,0.0645,3.83e-06,0.462,0.85,95.022,4,party
49,321649,False,0.71,0.601,6,-5.859,1,0.304,0.564,0.00182,0.116,0.649,96.892,4,party
49,211935,False,0.87,0.622,0,-10.478,1,0.0913,0.0034,0.0351,0.147,0.49,124.003,4,party
51,181146,False,0.808,0.597,4,-5.558,1,0.0298,0.685,0.0,0.18,0.613,106.991,4,party
73,230666,False,0.676,0.461,1,-6.746,0,0.143,0.0322,1.01e-06,0.358,0.715,87.917,4,party
29,230466,False,0.803,0.426,10,-11.637,0,0.0543,0.0102,5.92e-06,0.0661,0.965,144.019,4,party
26,73624,True,0.669,0.621,1,-7.981,1,0.93,0.845,0.0,0.671,0.574,94.901,1,party
52,160422,True,0.718,0.69,0,-7.299,1,0.0795,0.0419,0.000419,0.105,0.428,89.982,4,party
43,292800,True,0.552,0.676,8,-5.177,0,0.443,0.274,0.0,0.113,0.672,66.848,3,party
0,136266,True,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,1,party
0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,party
68,245466,False,0.893,0.823,5,-3.708,0,0.122,0.0714,0.0,0.0509,0.902,128.009,4,party
67,273188,False,0.651,0.562,9,-5.787,1,0.0302,0.601,0.0,0.121,0.607,81.029,4,party
79,198440,False,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4,party
65,135416,False,0.768,0.606,9,-7.075,1,0.214,0.085,0.0,0.117,0.681,95.958,5,party
68,177479,False,0.813,0.601,11,-7.552,0,0.116,0.189,0.0002,0.426,0.855,118.981,4,party
0,157837,False,0.759,0.711,0,-5.199,1,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,4,party
50,400824,False,0.612,0.614,11,-3.439,1,0.47,0.553,0.0,0.156,0.566,64.049,5,party
54,86206,False,0.516,0.486,4,-11.45,0,0.0249,0.00411,0.277,0.34,0.454,87.045,4,party
82,217706,False,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,4,party
55,313084,False,0.678,0.552,6,-12.34,1,0.0848,0.0061,0.000773,0.0977,0.421,103.994,4,party
27,210186,False,0.749,0.51,4,-7.404,0,0.0549,0.0155,0.0,0.124,0.401,86.941,4,party
70,189440,False,0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,4,party
47,169445,False,0.728,0.9,9,-2.497,1,0.0815,0.154,0.0,0.391,0.928,94.99,4,party
9,60000,False,0.413,0.472,10,-8.175,1,0.126,0.14,0.0,0.0383,0.639,70.709,4,party
2,157837,False,0.759,0.711,0,-5.199,1,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,4,party
56,231840,False,0.793,0.747,7,-4.854,0,0.165,0.0694,0.0,0.0828,0.57,95.036,4,party
59,154653,False,0.791,0.542,6,-7.138,1,0.0541,0.121,5.25e-05,0.123,0.435,115.987,4,party
15,422873,False,0.874,0.776,9,-8.549,1,0.0526,2.11e-05,0.177,0.0786,0.955,123.544,4,party
37,201000,False,0.626,0.533,2,-9.162,1,0.0289,0.46,0.000202,0.0568,0.695,110.316,4,party
0,343701,False,0.818,0.621,0,-12.274,1,0.0528,0.297,2.5e-05,0.111,0.642,117.343,4,party
34,188516,False,0.832,0.635,7,-7.167,1,0.0839,0.0332,0.0691,0.155,0.507,99.995,4,party
0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,party
35,206003,False,0.594,0.691,5,-4.825,0,0.538,0.0323,0.0,0.0634,0.784,90.857,4,party
0,122333,True,0.775,0.55,9,-3.765,1,0.0345,0.183,0.0,0.0434,0.72,109.952,4,party
56,162901,True,0.802,0.579,6,-4.12,0,0.0325,0.189,0.0,0.219,0.647,111.994,4,party
31,350184,False,0.674,0.688,5,-7.25,1,0.0602,0.305,0.0,0.381,0.423,91.11,4,party
52,166791,False,0.657,0.875,1,-3.621,0,0.0583,0.497,0.0,0.386,0.954,82.512,4,party
39,194625,True,0.732,0.732,9,-8.445,1,0.362,0.436,1.36e-05,0.285,0.701,80.056,4,party
74,193953,False,0.704,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845,4,party
40,196186,False,0.753,0.711,3,-7.063,0,0.0267,0.199,0.0,0.0939,0.952,101.954,4,party
1,224051,True,0.875,0.749,9,-4.444,0,0.251,0.604,0.0,0.812,0.695,124.011,4,party
19,184991,False,0.891,0.855,7,-3.991,1,0.0922,0.0234,0.0215,0.0799,0.527,115.0,4,party
37,191546,False,0.77,0.508,7,-12.107,1,0.0331,0.573,0.00104,0.131,0.878,112.948,4,party
0,189800,False,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,party
49,221720,False,0.82,0.473,10,-7.3,0,0.0454,0.293,0.861,0.136,0.645,120.066,4,party
4,431776,False,0.806,0.514,10,-13.457,0,0.145,0.00374,0.907,0.0731,0.664,124.992,4,party
0,302491,True,0.729,0.681,8,-7.582,0,0.0405,0.0442,0.000242,0.27,0.444,106.011,4,party
42,180949,False,0.714,0.918,7,-5.616,1,0.218,0.107,0.0,0.092,0.772,66.632,4,party
33,228252,False,0.663,0.445,6,-7.364,0,0.0306,0.217,0.0,0.104,0.28,120.115,4,party
17,266373,True,0.845,0.701,10,-8.158,0,0.215,0.0955,0.0,0.0929,0.818,105.935,4,party
19,158567,True,0.845,0.841,1,-4.983,1,0.208,0.261,0.0,0.0375,0.584,105.99,4,party
51,157777,False,0.725,0.462,3,-11.786,1,0.0413,0.231,0.019,0.0775,0.704,107.986,4,party
34,164776,False,0.724,0.56,6,-14.134,0,0.0599,0.13,0.24,0.642,0.412,122.05,4,party
21,38893,False,0.953,0.448,3,-8.281,1,0.078,0.535,0.0,0.0955,0.658,100.044,4,party
72,255840,False,0.929,0.463,9,-8.651,1,0.308,0.142,5.26e-06,0.0634,0.757,124.084,4,party
0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,party
46,181293,False,0.637,0.626,11,-7.332,1,0.102,0.0245,0.00609,0.295,0.655,93.447,4,party
0,216286,True,0.73,0.909,11,-5.904,0,0.138,0.123,0.0,0.123,0.453,87.523,4,party
53,195261,False,0.716,0.628,5,-6.231,0,0.0473,0.0212,0.0,0.0617,0.688,97.012,4,party
69,188066,False,0.64,0.789,8,-4.891,1,0.0644,0.0875,0.0,0.147,0.762,75.018,4,party
37,201386,False,0.546,0.522,11,-7.764,0,0.0264,0.00291,8.34e-05,0.327,0.266,81.435,4,party
0,166605,True,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,party
0,236586,False,0.777,0.714,11,-4.296,1,0.0532,0.16,0.0,0.115,0.59,90.987,4,party
80,219048,False,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,4,party
52,211475,False,0.776,0.608,10,-10.491,0,0.0398,0.146,0.894,0.0815,0.347,121.984,3,party
0,276786,False,0.784,0.458,0,-6.973,1,0.0503,0.483,7.61e-06,0.525,0.555,115.389,4,party
63,88644,False,0.824,0.448,0,-14.694,1,0.0953,0.754,3.4e-05,0.126,0.565,129.989,4,party
46,187063,False,0.9,0.655,10,-7.259,0,0.0746,0.346,0.0,0.104,0.885,96.032,4,party
93,173119,False,0.876,0.498,10,-7.511,1,0.0478,0.0706,0.0,0.143,0.428,122.016,4,party
0,147133,True,0.835,0.718,7,-5.62,0,0.0694,0.226,1.99e-06,0.108,0.427,92.028,4,party
27,191266,False,0.634,0.471,4,-10.249,1,0.0683,0.00379,5.32e-05,0.0654,0.153,91.996,4,party
0,153391,False,0.798,0.575,5,-5.515,0,0.035,0.14,3.62e-06,0.056,0.683,114.986,4,party
27,173186,False,0.78,0.773,10,-5.882,0,0.207,0.175,0.0,0.0878,0.557,95.964,4,party
40,423480,False,0.747,0.346,7,-10.789,1,0.436,0.125,7.93e-06,0.209,0.417,87.864,4,party
23,97894,False,0.75,0.44,7,-9.364,1,0.0328,0.386,0.574,0.148,0.83,129.947,4,party
46,344537,True,0.875,0.421,1,-3.098,1,0.13,0.267,0.0,0.079,0.692,113.267,5,party
15,165511,True,0.823,0.447,9,-5.582,1,0.155,0.335,0.0,0.0693,0.423,102.076,4,party
44,159425,False,0.918,0.311,9,-11.115,1,0.0703,0.75,4.94e-06,0.0811,0.838,120.071,3,party
76,301714,False,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4,party
23,104856,False,0.593,0.463,9,-16.641,1,0.927,0.602,0.0,0.747,0.634,58.649,3,party
47,172082,False,0.637,0.341,7,-8.72,0,0.042,0.0536,0.000654,0.125,0.515,113.065,5,party
25,261200,True,0.818,0.587,7,-7.527,1,0.315,0.0645,0.0,0.359,0.62,90.939,4,party
53,110031,False,0.932,0.194,9,-15.76,1,0.047,0.552,0.0,0.0919,0.942,119.965,4,party
0,231618,False,0.818,0.598,10,-5.948,0,0.113,0.0573,1.32e-06,0.634,0.331,111.052,4,party
64,122553,True,0.895,0.72,2,-4.21,1,0.338,0.664,0.0,0.103,0.72,141.061,4,party
61,159529,False,0.617,0.649,5,-3.796,0,0.0428,0.422,1.3e-06,0.244,0.487,85.018,4,party
40,137999,False,0.683,0.633,8,-8.266,0,0.499,0.392,0.0,0.141,0.372,75.441,4,party
57,186513,False,0.584,0.57,1,-7.478,1,0.0289,0.479,0.0,0.1,0.331,94.993,1,party
43,237375,True,0.865,0.497,1,-8.465,0,0.242,0.643,2.03e-06,0.111,0.547,87.031,4,party
0,384293,False,0.62,0.378,1,-15.85,0,0.0638,0.352,0.00161,0.0755,0.767,73.813,4,party
31,284573,False,0.731,0.685,0,-3.736,1,0.0316,0.644,0.0,0.248,0.834,95.135,4,party
39,129776,True,0.684,0.644,4,-5.442,1,0.156,0.163,0.0,0.197,0.605,99.447,4,party
41,169900,False,0.896,0.825,10,-1.914,1,0.234,0.662,0.0,0.152,0.805,129.875,4,party
0,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,party
51,186125,False,0.676,0.697,7,-5.934,1,0.0411,0.0772,4.51e-05,0.326,0.118,89.944,4,party
73,193443,False,0.8,0.756,7,-4.4,0,0.0367,0.687,2.06e-06,0.111,0.456,113.204,3,party
69,194426,False,0.839,0.617,7,-4.692,1,0.331,0.241,0.0,0.3,0.821,143.894,4,party
70,199174,False,0.559,0.632,5,-7.58,0,0.0608,0.413,0.0,0.118,0.699,90.097,4,party
34,289149,False,0.797,0.695,0,-9.006,1,0.038,0.267,6.29e-05,0.124,0.525,110.012,4,party
64,209708,False,0.792,0.583,8,-8.305,0,0.027,0.023,0.582,0.0809,0.54,102.979,4,party
42,196803,False,0.776,0.564,2,-7.765,1,0.0899,0.0327,0.0,0.0991,0.561,86.984,4,party
71,190000,False,0.827,0.587,9,-5.531,0,0.113,0.203,0.0,0.0727,0.774,119.936,4,party
0,154486,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,party
15,319902,False,0.691,0.789,5,-5.732,0,0.0454,0.000268,0.883,0.39,0.544,87.501,4,party
32,313813,False,0.828,0.487,10,-7.946,1,0.0901,0.439,0.0,0.333,0.683,115.975,4,party
81,161506,True,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4,party
52,237406,False,0.772,0.559,1,-8.735,1,0.124,0.556,0.0,0.101,0.794,100.056,4,party
41,258471,False,0.813,0.524,4,-9.146,1,0.0472,0.301,0.000335,0.26,0.787,124.034,4,party
34,240000,False,0.691,0.843,2,-3.679,1,0.135,0.364,0.0,0.0729,0.812,90.0,4,party
56,325156,False,0.766,0.382,7,-11.464,0,0.0324,0.698,0.00143,0.157,0.672,119.992,4,party
55,145379,True,0.754,0.677,10,-9.005,0,0.224,0.119,0.0,0.261,0.756,101.91,4,party
69,181805,False,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,4,party
75,163200,False,0.918,0.673,0,-5.084,1,0.184,0.314,0.0,0.0555,0.828,99.952,4,party
0,255680,False,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,party
29,300806,False,0.558,0.38,2,-15.367,0,0.0525,0.117,2.87e-05,0.0606,0.671,107.777,4,party
0,158994,False,0.687,0.717,11,-6.61,1,0.0755,0.0744,0.0,0.134,0.685,88.063,4,party
1,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,party
45,220434,False,0.807,0.637,10,-10.415,0,0.424,0.0435,0.0,0.0653,0.846,92.178,4,party
75,197288,False,0.706,0.756,4,-4.405,0,0.0845,0.0392,0.0,0.18,0.676,97.098,4,party
72,251173,False,0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,4,party
26,279781,False,0.746,0.421,2,-7.944,1,0.0756,0.409,0.0,0.113,0.545,97.152,4,party
0,309120,False,0.804,0.786,10,-3.837,0,0.0735,0.144,0.0,0.0928,0.575,91.992,4,party
61,171680,False,0.614,0.513,10,-5.442,1,0.0291,0.482,0.0,0.114,0.336,86.005,4,party
0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,party
51,487680,False,0.801,0.54,0,-9.551,1,0.0429,0.00518,0.898,0.0922,0.162,125.02,4,party
17,247255,False,0.817,0.601,7,-11.881,0,0.0424,0.0685,0.00666,0.0719,0.847,129.971,4,party
65,200706,True,0.909,0.785,5,-3.648,0,0.0637,0.248,3.55e-06,0.228,0.903,96.984,4,party
28,108760,False,0.798,0.619,2,-7.635,1,0.0396,0.108,0.114,0.0813,0.778,129.947,4,party
64,228855,False,0.611,0.566,1,-5.861,1,0.0388,0.507,0.0,0.0971,0.312,82.984,4,party
0,211880,False,0.9,0.591,2,-5.712,0,0.0487,0.107,0.0,0.07,0.557,132.111,4,party
31,46253,False,0.74,0.846,9,-6.163,0,0.103,0.07,0.0154,0.184,0.854,95.991,4,party
53,170240,False,0.787,0.612,2,-7.492,1,0.0865,0.352,0.00791,0.117,0.255,114.032,4,party
63,263967,False,0.712,0.776,5,-7.424,0,0.213,0.541,2.17e-06,0.0896,0.96,89.934,4,party
71,166000,True,0.733,0.479,11,-9.27,0,0.301,0.575,0.00053,0.0831,0.485,88.742,4,party
42,244983,False,0.68,0.741,5,-6.152,0,0.268,0.319,0.0,0.119,0.552,96.962,4,party
66,208573,False,0.888,0.876,8,-4.249,1,0.0425,0.61,3.25e-05,0.375,0.992,123.291,4,party
0,184732,False,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013,4,party
59,197557,False,0.762,0.556,0,-7.144,0,0.0406,0.13,0.0,0.081,0.649,95.025,4,party
24,68360,True,0.713,0.923,3,-6.259,0,0.946,0.771,0.0,0.93,0.371,96.059,3,party
20,300124,False,0.578,0.363,2,-13.789,1,0.0402,0.14,5.65e-05,0.116,0.267,89.946,4,party
60,153077,False,0.807,0.628,8,-8.988,1,0.204,0.0146,0.0,0.0598,0.718,104.978,4,party
17,350480,False,0.815,0.247,1,-15.244,0,0.317,0.466,0.000133,0.395,0.527,126.053,4,party
54,168120,False,0.632,0.471,0,-7.887,1,0.0348,0.313,5.08e-06,0.0712,0.764,121.672,4,party
87,284200,True,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4,party
29,197666,False,0.805,0.735,5,-5.801,0,0.168,0.374,0.0,0.12,0.499,90.005,4,party
48,144419,False,0.686,0.555,0,-5.676,1,0.0853,0.223,0.00141,0.0989,0.148,77.009,4,party
23,345106,False,0.699,0.542,11,-11.185,0,0.0596,0.0948,0.00167,0.0567,0.675,107.308,4,party
1,209146,True,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,party
20,312466,False,0.615,0.524,0,-6.925,0,0.0323,0.00521,0.0437,0.0772,0.357,101.001,4,party
